Checked,Protein FDR Confidence: Combined,Master,Accession,Description,# Peptides,# PSMs,"Abundance Ratio P-Value: (DZNep, Global) / (Control, Global)","Abundance Ratio P-Value: (DZNep, PISA) / (Control, PISA)","Abundance Ratio: (DZNep, Global) / (Control, Global)","Abundance Ratio: (DZNep, PISA) / (Control, PISA)","Abundance Ratio (log2): (DZNep, Global) / (Control, Global)","Abundance Ratio (log2): (DZNep, PISA) / (Control, PISA)","Abundances (Grouped): Control, Global","Abundances (Grouped): Control, PISA","Abundances (Grouped): DZNep, Global","Abundances (Grouped): DZNep, PISA","Abundances (Grouped) CV [%]: Control, Global","Abundances (Grouped) CV [%]: Control, PISA","Abundances (Grouped) CV [%]: DZNep, Global","Abundances (Grouped) CV [%]: DZNep, PISA",# Unique Peptides,# Isoforms,"Abundances (Normalized): F3: 127N, Sample, Control, Global","Abundances (Normalized): F3: 129N, Sample, Control, Global","Abundances (Normalized): F3: 131N, Sample, Control, Global","Abundances (Normalized): F3: 133N, Sample, Control, Global","Abundances (Normalized): F3: 126, Sample, Control, PISA","Abundances (Normalized): F3: 128C, Sample, Control, PISA","Abundances (Normalized): F3: 130C, Sample, Control, PISA","Abundances (Normalized): F3: 132C, Sample, Control, PISA","Abundances (Normalized): F3: 128N, Sample, DZNep, Global","Abundances (Normalized): F3: 130N, Sample, DZNep, Global","Abundances (Normalized): F3: 132N, Sample, DZNep, Global","Abundances (Normalized): F3: 133C, Sample, DZNep, Global","Abundances (Normalized): F3: 127C, Sample, DZNep, PISA","Abundances (Normalized): F3: 129C, Sample, DZNep, PISA","Abundances (Normalized): F3: 131C, Sample, DZNep, PISA","Abundances (Normalized): F3: 134N, Sample, DZNep, PISA",# Protein Groups,Sum PEP Score,Coverage [%],"Abundance: F3: 127N, Sample, Control, Global","Abundance: F3: 129N, Sample, Control, Global","Abundance: F3: 131N, Sample, Control, Global","Abundance: F3: 133N, Sample, Control, Global","Abundance: F3: 126, Sample, Control, PISA","Abundance: F3: 128C, Sample, Control, PISA","Abundance: F3: 130C, Sample, Control, PISA","Abundance: F3: 132C, Sample, Control, PISA","Abundance: F3: 128N, Sample, DZNep, Global","Abundance: F3: 130N, Sample, DZNep, Global","Abundance: F3: 132N, Sample, DZNep, Global","Abundance: F3: 133C, Sample, DZNep, Global","Abundance: F3: 127C, Sample, DZNep, PISA","Abundance: F3: 129C, Sample, DZNep, PISA","Abundance: F3: 131C, Sample, DZNep, PISA","Abundance: F3: 134N, Sample, DZNep, PISA"
FALSE,High,Master Protein,Q9Y5X1,Sorting nexin-9 OS=Homo sapiens OX=9606 GN=SNX9 PE=1 SV=1,5,12,0.499700329285107,0.159159535220845,0.958,0.946,-0.06,-0.08,4421.4,3595.2,4237,3400.2,1.67,2.24,5.64,4.88,5,6,4380.8,4454.4,4388.7,4541.2,3720.5,3618.2,3533.2,3572.4,4278.7,4590.9,4014.1,4195.7,3342.4,3186.5,3573.2,3459,1,19.333,12,1260.2,1224.2,2444.9,3047.6,2426.8,2741,1976.5,1729.2,2053.7,1552.9,1854,4195.7,1196.2,1146.2,2081,1590.6
FALSE,High,Master Protein,O14910,Protein lin-7 homolog A OS=Homo sapiens OX=9606 GN=LIN7A PE=1 SV=2,4,13,0.499946708363093,0.176889349630532,1.276,1.239,0.35,0.31,313.2,261.6,399.7,324.1,24.48,5.38,15.42,27.8,2,5,228.6,279.1,403.6,351.4,281.4,257.4,266,248.1,426.3,297.1,383.8,416.3,319.2,519,329.1,300.6,1,15.958,15,65.8,76.7,224.8,235.8,183.6,195,148.8,120.1,204.6,100.5,177.3,416.3,114.3,186.7,191.7,138.2
FALSE,High,Master Protein,P32969,60S ribosomal protein L9 OS=Homo sapiens OX=9606 GN=RPL9 PE=1 SV=1,29,243,0.499954814896353,0.0651637120794745,0.871,0.776,-0.2,-0.37,62429.1,79397.9,54365.9,61589.8,10.11,7.91,9.41,18.63,29,37,71393.8,64189.5,56270,60716.9,90120.9,81917.3,76956,76111.1,63474.5,53183.9,51616.9,55574.1,82268.4,54185.8,61156.3,62026.3,1,293.047,96,20537,17641.2,31347.6,40746.8,58784.1,62057,43050.8,36842,30466.7,17989.2,23840.2,55574.1,29442.7,19491.1,35616.5,28522
FALSE,High,Master Protein,Q9BZL4,Protein phosphatase 1 regulatory subunit 12C OS=Homo sapiens OX=9606 GN=PPP1R12C PE=1 SV=1,2,2,0.500336921454285,0.940439483789199,1.26,1.045,0.33,0.06,92,72.2,115.8,75.4,22.01,18.51,12.66,14.78,1,2,73.9,76.5,110.6,110.5,80.1,82.8,65,55.1,119.1,114.2,89.4,117.5,69.7,63.2,87.8,81.6,1,6.43,2,21.3,21,61.6,74.2,52.3,62.8,36.3,26.6,57.2,38.6,41.3,117.5,24.9,22.7,51.2,37.5
FALSE,High,Master Protein,Q9H773,dCTP pyrophosphatase 1 OS=Homo sapiens OX=9606 GN=DCTPP1 PE=1 SV=1,17,172,0.500521099621281,0.0233599505750524,1.069,1.22,0.1,0.29,13640.7,15407,14588.1,18801.9,12.38,3.59,5.85,7.19,17,18,15517.6,14974.2,12426.1,12211.5,15612.9,14839.2,16128.1,15203.8,14629,16145.4,14547.4,14174.1,20078.6,19599.9,18036.5,17186.2,1,210.41,100,4463.8,4115.4,6922.5,8195.1,10184,11241.5,9022.4,7359.5,7021.7,5461.1,6719,14174.1,7185.9,7050.2,10504.2,7902.8
FALSE,High,Master Protein,Q9P0P0,E3 ubiquitin-protein ligase RNF181 OS=Homo sapiens OX=9606 GN=RNF181 PE=1 SV=1,4,9,0.500923249053528,0.0491084625058812,0.89,0.775,-0.17,-0.37,1533.7,2004.1,1364.6,1552.9,14.34,5.25,8.52,15.92,4,4,1595.6,1816.8,1288.8,1474.1,1974.7,2034,1823.3,2050.3,1300.9,1431.3,1479.1,1227.8,1833.9,1519.7,1236.2,1587,1,15.008,35,459,499.3,718,989.3,1288.1,1540.9,1020,992.5,624.4,484.1,683.2,1227.8,656.3,546.6,720,729.7
FALSE,High,Master Protein,Q9H0F7,ADP-ribosylation factor-like protein 6 OS=Homo sapiens OX=9606 GN=ARL6 PE=1 SV=1,2,4,0.501163549147758,0.933198204762133,1.159,1.075,0.21,0.1,689.2,493.8,798.9,531,28.12,21,17.12,18.81,2,2,367,698.4,759.2,680,376.2,433.6,562.5,592.8,805.2,916.1,792.5,596,580.6,433.1,485.7,662.4,1,9.767,13,105.6,192,423,456.3,245.4,328.5,314.6,286.9,386.5,309.9,366.1,596,207.8,155.8,282.8,304.6
FALSE,High,Master Protein,P08559,"Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial OS=Homo sapiens OX=9606 GN=PDHA1 PE=1 SV=3",31,151,0.501495954982667,0.39973998220799,1.095,1.079,0.13,0.11,42955.5,34950.7,47031.2,37718.5,10.34,5.07,5.92,7.14,31,36,39015.6,40660.3,48879.1,45380.2,34602.7,35302.1,37436,33154.6,48170.4,43254.7,45918.9,49589.3,37576,35553.3,42058.1,37861.4,1,136.945,44,11223.1,11174.7,27230.2,30454.5,22570.7,26743.3,20942.5,16048.7,23121,14630.7,21208.4,49589.3,13447.9,12788.8,24494,17410.1
FALSE,High,Master Protein,Q02750,Dual specificity mitogen-activated protein kinase kinase 1 OS=Homo sapiens OX=9606 GN=MAP2K1 PE=1 SV=2,10,31,0.501993277208084,0.908799479544548,0.899,0.931,-0.15,-0.1,5636.9,4788.3,5065.3,4456.1,9.06,8.14,11.96,12.39,6,10,5435.9,5185.4,6368.2,5845.3,4348.3,4630.7,4951.2,5248.9,4791.8,5354.5,5912.6,4528.8,4246.3,4059.7,4676.3,5338.6,1,54.337,26,1563.7,1425.1,3547.7,3922.8,2836.3,3508,2769.8,2540.7,2300,1811.1,2730.8,4528.8,1519.7,1460.3,2723.4,2454.9
FALSE,High,Master Protein,Q9Y5K6,CD2-associated protein OS=Homo sapiens OX=9606 GN=CD2AP PE=1 SV=1,10,31,0.503067598790808,0.139371596878697,1.065,1.131,0.09,0.18,6279.3,5652.2,6685.1,6393.1,8.92,1.94,6.43,6.03,10,11,5804.9,5891.2,6927.2,6692.9,5581.4,5779.2,5551.2,5724,6529,6293.2,6845,7295,5804.3,6595.7,6597.8,6196.8,1,50.259,19,1669.8,1619.1,3859.1,4491.6,3640.6,4378.1,3105.5,2770.7,3133.8,2128.7,3161.5,7295,2077.3,2372.5,3842.5,2849.5
FALSE,High,Master Protein,Q8N4T8,3-oxoacyl-[acyl-carrier-protein] reductase OS=Homo sapiens OX=9606 GN=CBR4 PE=1 SV=3,4,10,0.503470833973344,0.0256278469158983,0.829,0.695,-0.27,-0.53,1767.1,2653.8,1465.7,1843.1,10.59,17.54,7.48,10.33,4,4,1823.6,1460.5,1864.5,1712.3,2710.3,1813.1,2626.8,2681.1,1663.8,1477.8,1453.7,1408.6,1948.6,1904.3,1535.6,1783.8,1,9.764,15,524.6,401.4,1038.7,1149.1,1767.9,1373.5,1469.5,1297.8,798.6,499.9,671.4,1408.6,697.4,685,894.3,820.3
FALSE,High,Master Protein,Q96EY5,Multivesicular body subunit 12A OS=Homo sapiens OX=9606 GN=MVB12A PE=1 SV=1,2,6,0.503971592220949,0.0941059778020993,1.173,1.363,0.23,0.45,172.9,133.8,202.8,182.4,17.57,15.85,17.17,11.27,2,2,181.4,210.2,164.8,137.4,132,116.5,135.8,168.6,186.9,242.3,220.2,163.6,205.7,196.4,162.8,169.4,1,7.248,13,52.2,57.8,91.8,92.2,86.1,88.3,76,81.6,89.7,82,101.7,163.6,73.6,70.6,94.8,77.9
FALSE,High,Master Protein,O43491,Band 4.1-like protein 2 OS=Homo sapiens OX=9606 GN=EPB41L2 PE=1 SV=1,36,154,0.505122078277691,0.828619392891174,0.958,0.972,-0.06,-0.04,35015.8,33252.9,33534.4,32334.9,5.94,3.09,2.72,3.76,28,38,32414.2,34104.4,37131.7,35951.6,33330.5,33976.1,33175.4,31573,33819.8,33251.4,32288,34430.6,31776.3,32903.3,33446.6,30728.6,1,192.581,34,9324.2,9372.9,20685.8,24127,21740.9,25738.9,18559,15283.1,16233,11247.1,14912.8,34430.6,11372.3,11835.6,19478.8,14130.2
FALSE,High,Master Protein,Q14247,Src substrate cortactin OS=Homo sapiens OX=9606 GN=CTTN PE=1 SV=2,51,246,0.505442158416653,0.191635465890452,0.871,0.892,-0.2,-0.16,57679.8,67511.1,50242.6,60226.4,8.44,9.94,10.31,9.18,51,58,56435,50554.2,61862,58952.2,64253.9,63808.9,70933.5,78477.7,51266.6,49239.2,59481.1,47351.7,53440.5,58326.4,62188.4,66372.5,1,326.623,68,16234,13893.8,34462.9,39562.5,41911.6,48338.9,39681.7,37987.6,24607.1,16654.9,27472.4,47351.7,19125.6,20980.5,36217.5,30520.5
FALSE,Medium,Master Protein,O14972,Vacuolar protein sorting-associated protein 26C OS=Homo sapiens OX=9606 GN=VPS26C PE=1 SV=1,1,2,0.506102550758384,0.99848809728048,0.741,0.903,-0.43,-0.15,373,261.8,276.5,236.4,31.08,30.37,26.81,25.22,1,1,473.7,482.3,293.7,259.3,316,156.6,309.4,221.6,327.1,353,233.8,196.6,347.5,241.5,199.3,231.4,1,2.426,3,136.3,132.6,163.6,174,206.1,118.6,173.1,107.3,157,119.4,108,196.6,124.4,86.9,116.1,106.4
FALSE,High,Master Protein,P32929,Cystathionine gamma-lyase OS=Homo sapiens OX=9606 GN=CTH PE=1 SV=3,10,44,0.506359750568418,0.117128877291226,0.864,0.85,-0.21,-0.23,8947.1,11172.7,7732.3,9499.2,14.89,7.48,4.89,11.91,10,11,8128.3,7271.4,9848.4,9918.6,10777,10468.2,11582.9,12347.9,7925.1,7526.9,7544.2,8338,8742.9,8178.6,10320.9,10399.3,1,54.986,40,2338.2,1998.4,5486.5,6656.3,7029.6,7930.2,6479.7,5977.1,3803.9,2545.9,3484.4,8338,3129,2941.9,6010.7,4782
FALSE,High,Master Protein,Q9Y3I0,RNA-splicing ligase RtcB homolog OS=Homo sapiens OX=9606 GN=RTCB PE=1 SV=1,43,288,0.508094737522637,0.284674325268224,1.104,1.18,0.14,0.24,71958.8,68383.1,79437.8,80719.8,12.82,8.24,4.57,13.09,43,53,81354.9,79559.1,63814.5,65084.5,78801.5,66654.8,70156.1,66321.3,84099.2,81903.5,77046.4,76699.3,91108.7,89548.2,72761.9,71230.9,1,406.342,62,23402.4,21865.3,35550.6,43677.9,51400.7,50494.8,39246.8,32103.2,40366.2,27703.4,35585.2,76699.3,32606.5,32211.2,42375.4,32754.6
FALSE,High,Master Protein,Q8N8S7,Protein enabled homolog OS=Homo sapiens OX=9606 GN=ENAH PE=1 SV=2,20,119,0.508263345589606,0.991579241224694,1.017,1,0.03,0,33819.2,36938.9,34410.8,36925.4,3.61,1.11,5.36,3.67,20,27,31695.2,33803.9,33834.5,34458.6,37198.7,37451,36598.9,36680.8,34503.2,32865.9,34318.7,37322.5,36309.5,39103.7,37551.7,36148,1,184.83,38,9117.4,9290.3,18849,23125,24264,28371.3,20474.2,17755.6,16560.9,11116.7,15850.7,37322.5,12994.7,14065.9,21869.5,16622.2
FALSE,High,Master Protein,Q14980,Nuclear mitotic apparatus protein 1 OS=Homo sapiens OX=9606 GN=NUMA1 PE=1 SV=2,71,243,0.508302266484295,0.341868982418864,1.087,1.142,0.12,0.19,48004.6,29732.5,52161.3,33943.4,11.41,3.17,6.27,7.72,71,75,44306.8,42822.3,53892.9,52010.9,29439.3,31398.9,29317.1,30028.6,50735.7,48162.7,53627,55593.1,29556.5,34786.2,35168.3,33121,1,331.087,32,12745.2,11768.9,30023.3,34904.3,19202.7,23786.5,16400.6,14535.5,24352.3,16290.8,24768.6,55593.1,10577.9,12512.9,20481.5,15230.3
FALSE,High,Master Protein,P62424,60S ribosomal protein L7a OS=Homo sapiens OX=9606 GN=RPL7A PE=1 SV=2,67,380,0.508530458213018,0.326724106823214,0.907,0.84,-0.14,-0.25,146909.8,199072.7,133209.8,167317.3,13,8.63,9.45,17.81,67,73,172487,157512.6,129983.6,137020.7,212165.7,173755.3,192783.4,205567.2,142683.3,130689.2,135779.1,113728,197374.9,138038.5,147132.3,190271.6,1,503.894,91,49617.3,43289.3,72412.9,91954,138391.6,131629.5,107847.1,99506,68485.6,44204.9,62711.9,113728,70637.8,49653.6,85687.5,87493.9
FALSE,High,Master Protein,Q9Y5S9,RNA-binding protein 8A OS=Homo sapiens OX=9606 GN=RBM8A PE=1 SV=1,5,43,0.509335328499214,0.940767332981028,1.343,1.154,0.43,0.21,4605.5,4707.2,6183.8,5432.1,32.69,21.5,39.04,14.94,5,7,3240.4,3958.4,5358.4,6819.8,4847.8,6389.7,4570.7,3883.7,7797.3,4904.2,4066.6,9630.7,5820.8,5069.4,6441,4584.9,1,58.318,18,932.1,1087.9,2985.1,4576.7,3162.1,4840.6,2556.9,1879.9,3742.6,1658.8,1878.2,9630.7,2083.2,1823.5,3751.2,2108.3
FALSE,High,Master Protein,P29218,Inositol monophosphatase 1 OS=Homo sapiens OX=9606 GN=IMPA1 PE=1 SV=1,11,84,0.511370199350343,0.0165472060578551,1.059,1.126,0.08,0.17,11522.2,13152.8,12204.5,14815.7,3.89,5.75,5.43,5.64,11,13,11979.3,11810.6,11240.9,11040,12641.7,12241.6,13741.8,13684.5,11782.6,12755.5,12641.4,11401.9,14852.8,16080.4,14778.6,14048.5,1,76.369,34,3445.9,3245.9,6262.2,7408.9,8246,9273.7,7687.5,6624.1,5655.5,4314.5,5838.6,11401.9,5315.6,5784.3,8606.8,6460
FALSE,High,Master Protein,O75164,Lysine-specific demethylase 4A OS=Homo sapiens OX=9606 GN=KDM4A PE=1 SV=2,1,7,0.512715481116892,0.561171792266621,1.087,1.149,0.12,0.2,774.5,435.2,842.1,500.2,18.84,9.46,16.1,7.91,1,1,571.7,710.8,843.8,885.1,408.8,497.5,459,412.7,873.5,811.8,717.7,1047.4,507.1,493.5,561.2,465.7,1,6.426,1,164.4,195.4,470.1,594,266.6,376.8,256.8,199.8,419.3,274.6,331.5,1047.4,181.5,177.5,326.8,214.2
FALSE,High,Master Protein,Q16540,"39S ribosomal protein L23, mitochondrial OS=Homo sapiens OX=9606 GN=MRPL23 PE=1 SV=1",4,9,0.513055409688684,0.793034147844539,1.069,0.918,0.1,-0.12,2545.2,2154.4,2721,1978.3,8.57,10.83,15.75,12.87,4,4,2177.2,2494.8,2596.7,2653,2469,1932.5,2260.3,2053.6,3419.7,2404.3,2867.9,2581.7,2358.4,1747.2,2050.2,1909,1,13.68,32,626.3,685.6,1446.6,1780.4,1610.4,1464,1264.4,994,1641.4,813.3,1324.6,2581.7,844,628.5,1194,877.8
FALSE,High,Master Protein,P00918,Carbonic anhydrase 2 OS=Homo sapiens OX=9606 GN=CA2 PE=1 SV=2,11,39,0.513073715547048,0.986141133902244,0.9,1.026,-0.15,0.04,11963,9195,10764.4,9430.1,2.56,12.97,5.66,8.35,11,11,12010.7,11485.8,11915.4,12208.6,8448.6,8636.9,9789.1,11118.6,10511.7,10991.7,11842.7,10541.8,8251.8,10005.3,9141.4,9727.9,1,55.828,35,3455,3156.6,6638,8193.1,5510.9,6542.9,5476.2,5382,5045.4,3717.9,5469.7,10541.8,2953.2,3599,5323.8,4473.3
FALSE,High,Master Protein,Q16881,"Thioredoxin reductase 1, cytoplasmic OS=Homo sapiens OX=9606 GN=TXNRD1 PE=1 SV=3",23,72,0.513453148095986,0.178431554532258,1.089,1.2,0.12,0.26,21357,20768.3,23261.8,24925.9,6.64,8.36,6.35,11.57,23,25,19943.4,20408.7,22832.5,22349.3,19603.4,23753.6,20736.5,20800.3,21857.1,24352.9,22219.6,24787.1,20443.2,27008.6,25558.4,24309,1,130.154,33,5736.9,5608.9,12719.8,14998.5,12786.9,17994.7,11600.4,10068.5,10491,8237.2,10262.5,24787.1,7316.3,9715.2,14884.8,11178.2
FALSE,High,Master Protein,Q8TEQ6,Gem-associated protein 5 OS=Homo sapiens OX=9606 GN=GEMIN5 PE=1 SV=3,11,33,0.513500990078614,0.999064320633694,0.885,1.018,-0.18,0.03,9080.6,6255.7,8035.7,6368.7,17.61,11.48,13.37,18.03,11,11,7063.3,8582.1,10807.1,9608,5327.1,6963.2,5971.2,6553.8,6141.6,8394.5,8120.9,7951.4,4936.1,6157.1,6587.6,7705.3,1,31.808,7,2031.8,2358.6,6020.5,6447.9,3474.8,5275,3340.4,3172.4,2947.9,2839.4,3750.8,7951.4,1766.5,2214.8,3836.5,3543.2
FALSE,High,Master Protein,P41091,Eukaryotic translation initiation factor 2 subunit 3 OS=Homo sapiens OX=9606 GN=EIF2S3 PE=1 SV=3,36,208,0.513541194861085,0.776816739773223,0.952,0.991,-0.07,-0.01,58351,57351.5,55577.7,56857.1,3.32,4.6,1.78,8.85,36,38,55991.5,57663.6,59046.7,60517.4,55877.2,57389.8,57313.2,62020,55765.5,55949.9,55390.6,53790.6,56097.9,49566.8,57626.5,61500.1,1,213.524,58,16106.4,15847.7,32894.5,40613,36447.6,43476,32062.2,30021.2,26766.5,18924.8,25583.1,53790.6,20076.7,17829.6,33560.7,28280
FALSE,High,Master Protein,Q92540,Nonsense-mediated mRNA decay factor SMG7 OS=Homo sapiens OX=9606 GN=SMG7 PE=1 SV=2,2,3,0.514952516207307,0.465126377769215,0.884,0.933,-0.18,-0.1,364.5,224.9,322.1,209.9,12.24,8.95,11.65,13.8,2,2,340,339.3,435.1,390.9,221.7,258.2,210,228.2,303,311.3,333.3,389.4,200,165.2,220.2,228.2,1,4.222,1,97.8,93.3,242.4,262.3,144.6,195.6,117.5,110.5,145.4,105.3,154,389.4,71.6,59.4,128.2,104.9
FALSE,High,Master Protein,Q13200,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens OX=9606 GN=PSMD2 PE=1 SV=3,23,106,0.51512884528267,0.963733517967567,0.866,0.983,-0.21,-0.02,27187,25917.3,23549.8,25477.4,9.88,12.63,8.77,12.99,23,32,26584.7,24003.8,30477.7,27803,25369,31861.9,26477.5,24132.3,23542.8,22847.1,23556.8,27539.9,24403,22584.6,30432.9,26599.1,1,225.885,32,7647.3,6597,16978.9,18658.4,16547.7,24137.2,14812.1,11681.4,11300.2,7727.9,10880.1,27539.9,8733.5,8123.9,17723.6,12231.2
FALSE,High,Master Protein,O94760,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1 OS=Homo sapiens OX=9606 GN=DDAH1 PE=1 SV=3",12,36,0.51538919934798,0.705242809910572,1.114,1.06,0.16,0.08,6101.5,7148,6797.6,7574.4,13.43,7.84,13.25,13.18,12,12,5444.3,5384.1,6839.1,6838.1,7087.2,7821.9,7209.4,6455.2,7167.9,5951.2,6446.5,8055.5,7611.5,7537.6,9352.1,6949.1,1,54.853,31,1566.1,1479.7,3810,4589,4622.8,5925.6,4033.1,3124.7,3440.5,2013,2977.4,8055.5,2724.1,2711.3,5446.5,3195.4
FALSE,High,Master Protein,P61313,60S ribosomal protein L15 OS=Homo sapiens OX=9606 GN=RPL15 PE=1 SV=2,22,120,0.51569546265564,0.302648216305444,0.823,0.875,-0.28,-0.19,26520.2,36241.4,21825.3,31697.6,14.91,16.71,17.81,19.69,22,22,24271.8,22105.8,28976.9,30541.7,36331.3,48328.4,34125.1,36151.7,24385.7,18494.2,19533.6,26877.6,29197.5,23369.8,37253.6,34411.7,1,124.297,63,6982,6075.4,16142.8,20496.4,23698.2,36611.5,19090.3,17499.5,11704.7,6255.6,9022,26877.6,10449.4,8406.3,21695.9,15823.8
FALSE,High,Master Protein,P30049,"ATP synthase subunit delta, mitochondrial OS=Homo sapiens OX=9606 GN=ATP5F1D PE=1 SV=2",2,4,0.515711575208879,0.995086979863575,0.76,0.976,-0.4,-0.04,29.8,26.4,22.6,25.8,22.96,34.68,39.97,29.57,2,2,42.4,25.8,28.2,31.4,30.7,41.5,22.7,19.2,14.2,22.4,22.8,37.4,25.2,18.2,37.3,26.4,1,7.168,7,12.2,7.1,15.7,21.1,20,31.5,12.7,9.3,6.8,7.6,10.6,37.4,9,6.5,21.7,12.1
FALSE,High,Master Protein,Q49A26,Putative oxidoreductase GLYR1 OS=Homo sapiens OX=9606 GN=GLYR1 PE=1 SV=4,6,16,0.516775847208232,0.99999671139129,1.117,0.959,0.16,-0.06,393.8,366.9,439.9,351.9,11.34,4.68,7.67,10.27,6,8,361.2,356.3,429.4,442.9,361.9,382.3,342.3,372,464.3,387.3,448.5,431.6,337.7,341.7,419.1,362.4,1,40.427,15,103.9,97.9,239.2,297.2,236.1,289.6,191.5,180.1,222.8,131,207.1,431.6,120.9,122.9,244.1,166.6
FALSE,High,Master Protein,P05166,"Propionyl-CoA carboxylase beta chain, mitochondrial OS=Homo sapiens OX=9606 GN=PCCB PE=1 SV=3",3,11,0.517744305837914,0.997695680107503,1.197,0.981,0.26,-0.03,125.1,133.1,149.8,130.6,21.53,5.8,7.57,16.45,3,3,104.7,110.6,164.9,141.6,129.7,145.3,128.2,136.7,146.2,133.2,159.2,153.5,110.2,127.9,163.1,133.5,1,8.03,6,30.1,30.4,91.8,95,84.6,110.1,71.7,66.2,70.2,45.1,73.5,153.5,39.4,46,95,61.4
FALSE,High,Master Protein,Q8IWJ2,GRIP and coiled-coil domain-containing protein 2 OS=Homo sapiens OX=9606 GN=GCC2 PE=1 SV=4,2,5,0.518704728596507,0.937387401178532,0.748,1.021,-0.42,0.03,63.7,35.3,47.6,36.1,20.26,17.02,21.46,16.67,1,2,44.5,71.8,58.7,69.1,33.1,37.7,41.8,27.9,49.9,40.7,45.5,65.7,32.9,39,46.4,33.4,1,6.875,1,12.8,19.7,32.7,46.3,21.6,28.5,23.4,13.5,24,13.8,21,65.7,11.8,14,27,15.3
FALSE,High,Master Protein,Q9BYG3,MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Homo sapiens OX=9606 GN=NIFK PE=1 SV=1,7,21,0.519299761611089,0.306007027162481,1.12,1.108,0.16,0.15,8034.6,7065,9001,7825.3,2.32,8.5,14.74,4.51,7,7,8075.6,8360.2,7993.9,7936.8,7093.5,6268,7036.7,7728,9031.1,8970.9,10461.1,7244.9,8044.8,7586.8,7611.7,8321.5,1,45.924,22,2323,2297.6,4453.3,5326.3,4627,4748.4,3936.5,3740.8,4334.8,3034.4,4831.6,7244.9,2879.1,2729,4433,3826.5
FALSE,High,Master Protein,O75312,Zinc finger protein ZPR1 OS=Homo sapiens OX=9606 GN=ZPR1 PE=1 SV=1,15,52,0.519661679464903,0.10333004768025,1.041,1.062,0.06,0.09,9585,8071.2,9981.4,8571.1,3.18,2.49,5.06,4.11,15,18,9400.9,9183.4,9772.8,9815.8,8073.4,8069.1,7773.3,8257.2,9707.2,9315.5,10263.4,10395.3,8251.3,9090.8,8657.1,8486,1,108.651,39,2704.2,2523.9,5444.4,6587.3,5266.1,6112.8,4348.5,3996.9,4659.3,3150.9,4740.3,10395.3,2953,3270.1,5041.8,3902.2
FALSE,High,Master Protein,Q86SX6,"Glutaredoxin-related protein 5, mitochondrial OS=Homo sapiens OX=9606 GN=GLRX5 PE=1 SV=2",7,21,0.520023066319267,0.0125789863136451,1.086,1.136,0.12,0.18,6990.2,6657.8,7592.2,7566,5.67,2,6.88,8.92,7,7,7595.9,7056.7,6924.5,6642.9,6662.7,6446.1,6761.8,6653,7851.4,7341.5,7997.6,6863.1,7635.8,8895.9,7496.7,7394.7,1,36.206,41,2185,1939.4,3857.6,4458,4345.9,4883.3,3782.7,3220.4,3768.6,2483.2,3693.8,6863.1,2732.8,3199.9,4366,3400.4
FALSE,High,Master Protein,Q7Z4W1,L-xylulose reductase OS=Homo sapiens OX=9606 GN=DCXR PE=1 SV=2,17,37,0.520440934332042,0.4285356757916,0.939,0.923,-0.09,-0.12,13819.6,15037.5,12980.8,13882.3,2.86,7.64,5.31,6.91,17,21,14058.4,13384.1,14227.2,13584.9,14742.5,16473.2,15338.4,13720,13169.5,12794.9,12262.6,13908.6,14034.4,13175.2,15462.4,13731.8,1,79.6,58,4044,3678.4,7925.9,9116.7,9616.2,12479.4,8580.6,6641.2,6321.1,4327.8,5663.7,13908.6,5022.7,4739.2,9005.1,6314.4
FALSE,High,Master Protein,Q9H0U4,Ras-related protein Rab-1B OS=Homo sapiens OX=9606 GN=RAB1B PE=1 SV=1,10,28,0.520528420853208,0.774213897526892,0.774,1.25,-0.37,0.32,50.4,37.7,39,47.1,12.5,23.73,10.11,26.23,2,10,49.9,50.9,51.5,38.9,43.5,29.4,32.6,49,36.2,34.8,42.4,42,28.9,51.2,55.7,43.4,1,35.582,30,14.4,14,28.7,26.1,28.4,22.3,18.2,23.7,17.4,11.8,19.6,42,10.3,18.4,32.5,20
FALSE,High,Master Protein,Q9NPJ3,Acyl-coenzyme A thioesterase 13 OS=Homo sapiens OX=9606 GN=ACOT13 PE=1 SV=1,10,20,0.520784400663048,0.440182006624281,0.896,0.794,-0.16,-0.33,6190.2,8203.3,5546.3,6511.1,21.28,14.48,11.72,14.6,10,10,8047.5,7129.3,5374.8,5234.4,8615.3,6390.8,8992.5,7810.9,5680.4,6066,5415.4,4564.8,7828,7088.6,5750.7,5980.6,1,50.995,54,2314.9,1959.4,2994.2,3512.8,5619.6,4841.4,5030.6,3780.9,2726.5,2051.8,2501.2,4564.8,2801.5,2549.8,3349.1,2750.1
