"","Accession","Cont_Global_Rep1.x","Cont_Global_Rep2.x","Cont_Global_Rep3.x","Cont_Global_Rep4.x","Cont_PISA_Rep1.x","Cont_PISA_Rep2.x","Cont_PISA_Rep3.x","Cont_PISA_Rep4.x","DZNep_Global_Rep1.x","DZNep_Global_Rep2.x","DZNep_Global_Rep3.x","DZNep_Global_Rep4.x","DZNep_PISA_Rep1.x","DZNep_PISA_Rep2.x","DZNep_PISA_Rep3.x","DZNep_PISA_Rep4.x","U1","Methyl_state","Format2","Format3","Format4","cont_global_mean","cont_global_sd","dznep_global_mean","dznep_global_sd","FC_global","log10FC_global","pval","p.adjust","protein_type","rep1_sm","rep2_sm","rep3_sm","rep4_sm","pisa_sm_mean","pisa_sm_sd","pval.pisa","log10.pvalue_pisa","protein_type.pisa","Gene.Name","DZNep_Kme_global_Norm_rep1","DZNep_Kme_global_Norm_rep2","DZNep_Kme_global_Norm_rep3","DZNep_Kme_global_Norm_rep4","Cont_Kme_global_Norm_rep1","Cont_Kme_global_Norm_rep2","Cont_Kme_global_Norm_rep3","Cont_Kme_global_Norm_rep4","Norm_FC_global_rep1","Norm_FC_global_rep2","Norm_FC_global_rep3","Norm_FC_global_rep4","kme_cont_pisa_rep1_norm","kme_cont_pisa_rep2_norm","kme_cont_pisa_rep3_norm","kme_cont_pisa_rep4_norm","kme_dznep_pisa_rep1_norm","kme_dznep_pisa_rep2_norm","kme_dznep_pisa_rep3_norm","kme_dznep_pisa_rep4_norm","kme_rep1_sm","kme_rep2_sm","kme_rep3_sm","kme_rep4_sm","Norm_Global_Kme_FC_mean","Norm_Global_Kme_FC_sd","Norm.global.kme.pval","Norm_global_kme_protein_type","kme.pisa.sm.mean","kme.pisa.sm.sd","kme.pisa.pval","global_kme_pisa_type"
"156","Q14527",38.4,32.6,48.6,48.1,33.5,54.5,42.4,37.3,46.2,50,42.3,56.3,41,50,52.6,34.6,"Q14527","m3","Q14527-K153","Q14527-K153-m3","Q14527-K153-m3-384",1034.35,52.6339877518952,874.375,103.113412480304,0.845337651665297,-0.0729697869496921,0.0448733210244715,1.34801178762696,"Down with DZNep",1.23282232634599,1.02790636130954,1.00199977406186,1.32429218872879,1.14675516261155,0.157062739482181,0.308746115412931,0.510398497911521,"ns","HLTF",0.0550852509836652,0.0554815801154017,0.0422577422577423,0.0744118424530796,0.0364360945061201,0.0340790298975538,0.0452851285874022,0.0456486666033976,1.51183192738762,1.62802697970531,0.933148333148333,1.63009892708545,0.872395833333333,1.67177914110429,0.872427983539095,0.775467775467776,0.887445887445887,1,1.2434988179669,0.614564831261101,1.01725140531111,0.598165137614679,1.42533119229225,0.792508535754932,1.42577654183168,0.333037014013763,0.0835668112844157,"ns",0.958314067743242,0.355329579729528,0.669539475228623,"ns"
"157","P30048",87.6,92.5,102.1,79.6,105.7,82.8,91.5,91.8,75.1,83,101.6,70.1,98.3,115,102.7,99.7,"P30048","m3","P30048-K83","P30048-K83-m3","P30048-K83-m3-385",30478.775,1258.90185843324,31054.55,1711.51932212289,1.01889101514086,0.00812773253024137,0.609015443166382,0.215371694564322,"ns",1.02171545692133,1.05668040589435,1.11075744456593,1.06548103025684,1.06365858440961,0.036649442268514,0.0267738491693653,1.57228918754132,"Stabilized with DZNep","PRDX3",0.00236738991321672,0.00279223422471766,0.00306321191034678,0.00236805123908872,0.0028411578691316,0.00306456796217826,0.00319499815372291,0.00275026172402713,0.83324828195496,0.91113470452552,0.958752325655473,0.861027595446899,1.20662100456621,0.895135135135135,0.896180215475025,1.15326633165829,1.30892143808256,1.3855421686747,1.01082677165354,1.42225392296719,1.08478257309396,1.54785809906292,1.12792801514565,1.23323978505652,0.891040726895713,0.0554658552480224,0.175319386749338,"ns",1.24845211808976,0.209116503308903,0.0989511836314494,"ns"
"158","P09936",816.1,808.2,745.8,720.9,605,597,838.3,856,822.2,926,1103.4,724.6,656.4,980.5,789.6,785.3,"P09936","m3","P09936-K65","P09936-K65-m3","P09936-K65-m3-387",78268.625,9015.96233257992,76233.8,6051.76359309141,0.974002034659482,-0.0114401358929834,0.722495441211165,0.141164888866337,"ns",1.23719093198183,1.30269145170447,0.899905146743139,0.947013596358792,1.09670028169706,0.202734977945388,0.294532627684531,0.530866588012846,"ns","UCHL1",0.0106382428138165,0.0114783238176459,0.0138673490163156,0.0107497848856185,0.00926658725932251,0.00981890546296589,0.00986893033657314,0.0107397768021417,1.14802165199643,1.16900237617511,1.40515218401378,1.000931870714,0.741330719274599,0.738678544914625,1.12402788951462,1.18740463309752,0.798345901240574,1.05885529157667,0.715606307775965,1.08377035605852,1.07690923967344,1.43344530427516,0.636644619276291,0.912722020657224,1.18077702072483,0.167232421416189,0.0964455249758345,"ns",1.01493029597053,0.332937825213301,0.832333986198115,"ns"
"159","Q9H3K6",1977,2021.6,1313.4,1315.5,1353.3,997.5,1446.5,1374.4,1474.1,1568.9,1417.9,1132,1632.5,1448.7,1107.8,1131.9,"Q9H3K6","m3","Q9H3K6-K11","Q9H3K6-K11-m3","Q9H3K6-K11-m3-389",59982.6,2137.83466152086,54530.25,3442.5712507756,0.909101139330406,-0.0413877979555053,0.0431232762405879,1.36528825155143,"Down with DZNep",0.974580603456878,1.12582664541873,1.09188945985357,0.941060212183518,1.03333923022817,0.0893495844966115,0.652431363786347,0.185465169655155,"ns","BOLA2",0.0262976679796769,0.0295997645451835,0.0280213514832799,0.0193629719082961,0.0342142152536213,0.0321574915375022,0.0221722527778622,0.0219083496542628,0.768618183545609,0.920462484166844,1.26380263494279,0.883817001913179,0.684522003034901,0.493421052631579,1.10134003350084,1.04477385024705,1.10745539651313,0.923385811715214,0.781296283235771,0.999911660777385,1.61785215318588,1.87139524507617,0.709405142344875,0.957060382532487,0.959175076142106,0.213141098043709,0.667931228490706,"ns",1.28892823078485,0.545723387869649,0.487994330467712,"ns"
"160","P55072",119.2,126.9,133,129.2,158,165.3,161.6,157.9,122.7,136,104.6,105.6,83.9,112.9,123.2,96.6,"P55072","m3","P55072-K315","P55072-K315-m3","P55072-K315-m3-390",198075.675,9658.93718873011,206996.225,3410.96421399678,1.04503607017873,0.0191312806951459,0.161553113452791,0.791684667839235,"ns",1.03782560797252,1.05260200010364,0.943535783294724,0.938886857818135,0.993212562297256,0.0603779587448967,0.823115624132256,0.0845391545865511,"ns","VCP",0.000589379072095423,0.00064513619489185,0.000516035329179726,0.000511895263126769,0.000586855037943723,0.000607193593318095,0.00070704101209997,0.000672622744540276,1.00430094995954,1.06248847483125,0.729852045848173,0.761043641895634,1.3255033557047,1.30260047281324,1.21503759398496,1.22213622291022,0.683781581092095,0.830147058823529,1.17782026768642,0.914772727272727,0.5158655978872,0.637299829187573,0.969369403479545,0.748503080200357,0.889421278133649,0.16841689439189,0.117455720776089,"ns",0.717759477688669,0.192775878150506,0.0346601677313541,"Destabilized with DZNep"
"161","P40227",51,44.4,62.7,75,68.9,101.8,75.2,70.2,60.9,68.3,55.1,99,63.3,49.6,96.5,59.6,"P40227","m3","P40227-K381","P40227-K381-m3","P40227-K381-m3-391",209487.075,7494.22658645751,194992.85,2936.47231725416,0.930810886542762,-0.0311385459506281,0.0237246141455981,1.62480084215885,"Down with DZNep",1.05115157516095,1.07795042704495,0.96895091636007,1.01997744908104,1.02950759191175,0.0468084923309134,0.248971422393313,0.603850499527365,"ns","CCT6A",0.000308733195206068,0.000345478880264,0.000285129979942581,0.000516238301857571,0.000235705174421829,0.000206681395043557,0.000303822052344615,0.000374284928643826,1.30982782182603,1.6715528758222,0.938476906933562,1.37926553368872,1.35098039215686,2.29279279279279,1.1993620414673,0.936,1.03940886699507,0.726207906295754,1.7513611615245,0.602020202020202,0.769373762216964,0.316735078973787,1.46024394717535,0.64318397651731,1.32478078456763,0.301481756291444,0.245006890397136,"ns",0.797384191220852,0.481306872142762,0.331053430784017,"ns"
"162","P05204",150.4,334.9,253.1,266.9,370.3,384,465.2,546,256.7,346.3,326.1,243.8,363.3,538.9,386,517.8,"P05204","m3","P05204-K76","P05204-K76-m3","P05204-K76-m3-392",45119.45,18818.0109644103,62822.1,4816.69305436832,1.39235074895638,0.143748652765966,0.155160801101638,0.809217986785808,"ns",0.267022692384329,1.29803026050245,0.627874830560238,0.901045346495049,0.773493282485516,0.43555549302731,0.292534157366207,0.533823416796949,"ns","HMGN2",0.00431498916630106,0.00516558820282877,0.00487669192496983,0.00421149368103204,0.0084669428931724,0.00559086363735011,0.00521418108927148,0.00491776697633797,0.509627763024196,0.923933856715756,0.935274751965164,0.856383334406817,2.46210106382979,1.14661092863541,1.83800869221652,2.04571000374672,1.41527074405921,1.55616517470401,1.1836859858939,2.12387202625103,0.574822359995964,1.35718676304264,0.644004563692488,1.03820777253919,0.806304926527983,0.200827427883369,0.184299235377329,"ns",0.903555364817571,0.364849157499633,0.409505066064304,"ns"
"163","Q9Y5L4",300,316,262.1,290,318.2,295.2,285.2,308.1,291.2,289.6,339.9,301.3,333.9,328.7,347.5,337.4,"Q9Y5L4","m3","Q9Y5L4-K53","Q9Y5L4-K53-m3","Q9Y5L4-K53-m3-394",6225.325,1271.79283264479,7163.425,943.669431439492,1.15069092778289,0.0609586890655343,0.284489216830438,0.545934190287503,"ns",1.13819802508374,1.48919397807104,0.656664436748041,0.947475583967259,1.05788300596752,0.349115929203939,0.986986267973267,0.00568888966564404,"ns","TIMM13",0.0387481371087929,0.0386674677882369,0.0431558766394535,0.0521921391328449,0.0453651897777106,0.0402209607209225,0.0506228874939643,0.0551939400860264,0.854138102334824,0.961376036155259,0.852497334226519,0.945613577351012,1.06066666666667,0.934177215189874,1.08813429988554,1.06241379310345,1.14663461538462,1.1350138121547,1.02235951750515,1.11981413873216,1.08105086302761,1.21498768509785,0.93955269824018,1.05402823833926,0.903406262516903,0.0581980030258491,0.344200873518823,"ns",1.07240487117622,0.113125317663134,0.173013663502589,"ns"
"164","P05455",281.9,300.5,311.4,283.7,239.4,240.8,253.4,229.3,318,275.8,326.6,328.7,267.3,266.7,315.1,235.3,"P05455","m3","P05455-K299","P05455-K299-m3","P05455-K299-m3-395",230466.275,28469.7446263427,259062.3,15939.8380633765,1.12407900027889,0.0507968345244401,0.143574842426183,0.842921651686021,"ns",0.788929637885951,1.02440270689754,1.15406694329572,0.983710744917963,0.987777508249291,0.151162821152238,0.788733691621817,0.103069607414213,"ns","SSB",0.00123144411218688,0.00114740301261935,0.00126442806890939,0.00117666726448666,0.00145407540869113,0.0013532061754836,0.0012415258089055,0.00111206668793849,0.846891505644368,0.84791440758043,1.01844686581593,1.05809055989972,0.849237318197942,0.801331114808652,0.813744380218369,0.808248149453648,0.840566037735849,0.967005076142132,0.964788732394366,0.715850319440219,0.989789331820117,1.20674844427205,1.18561646119813,0.885681359028304,0.942835834735114,0.111379338765664,0.340318786720723,"ns",1.06695889907965,0.155389213086678,0.437040878089923,"ns"
"165","P09874",660.8,573.6,642,672.1,312.5,301.2,406.9,443.5,646.2,767.6,866.9,607.5,347.7,496.4,384.6,513.8,"P09874","m3","P09874-K239","P09874-K239-m3","P09874-K239-m3-396",311928.275,8260.84493595137,336764.95,23702.472544793,1.07962303192938,0.0332721409207331,0.124287121067918,0.905573871671462,"ns",1.12652467905091,1.03617510307202,0.965676771411098,1.06635368592426,1.04868255986457,0.0668781519078723,0.362561098107153,0.440618796445021,"ns","PARP1",0.00209393953239239,0.00211185804440184,0.00249877857028589,0.0018518292720101,0.00203845611627837,0.00185496837886888,0.00208303118025131,0.00219555929267776,1.02721835200226,1.13848735561175,1.19958769411432,0.843443070832107,0.472911622276029,0.52510460251046,0.63380062305296,0.659872042850766,0.538068709377902,0.646690984887963,0.443649786595917,0.845761316872428,1.13777857010214,1.23154697520496,0.699983197332461,1.28170503059743,1.05218411814011,0.156388594339189,0.555972114771831,"ns",1.08775344330925,0.265306159623299,0.660320044443695,"ns"
"166","P13639",3794.3,4383.4,5015.7,5154.3,5691.9,8811.9,5408.7,4153.9,4015.6,3316.2,2953.7,5417.5,4755,3435.4,5883.8,4331,"P13639","m3","P13639-K525","P13639-K525-m3","P13639-K525-m3-397",578412.55,42443.9796637481,617931.275,58228.3324717658,1.0683227308951,0.0287024690541125,0.318484945731733,0.496911091241206,"ns",1.33411792763295,0.893867056404258,1.0599068445385,1.16182724342081,1.11242976799913,0.184493962944065,0.303467888247176,0.517887257454892,"ns","EEF2",0.00685272461333967,0.00470661303116694,0.00507483304096531,0.00904232173774146,0.00619035988859538,0.00710432189576514,0.00917176361473948,0.00960108813449831,1.10699938883434,0.662499968360462,0.55331049230377,0.941801763619989,1.50011859895106,2.01028881690012,1.07835396853879,0.805909628853579,1.18413188564598,1.03594475604608,1.99201002132918,0.799446239040148,0.789358845676583,0.51532135449249,1.84726915228812,0.99198000671288,0.816152903279639,0.253689226995834,0.26179077942634,"ns",1.03598233979252,0.575045942196296,0.803756996279078,"ns"
"167","P13639",400.1,605.6,1155.2,1018.6,985.3,2418.9,884.7,782.3,531.5,409.2,313.2,1097.2,698.5,556.8,1272,806.4,"P13639","m3","P13639-K525","P13639-K525-m3","P13639-K525-m3-398",578412.55,42443.9796637481,617931.275,58228.3324717658,1.0683227308951,0.0287024690541125,0.318484945731733,0.496911091241206,"ns",1.33411792763295,0.893867056404258,1.0599068445385,1.16182724342081,1.11242976799913,0.184493962944065,0.303467888247176,0.517887257454892,"ns","EEF2",0.000907018411193853,0.000580768968202615,0.000538117516481138,0.00183133094797414,0.000652758872895399,0.000981516024108082,0.00211241129408598,0.0018973805121549,1.38951525418667,0.59170604853891,0.254740882132036,0.965189078438601,2.46263434141465,3.99422060766182,0.765841412742382,0.768014922442568,1.31420507996237,1.36070381231672,4.06130268199234,0.734961720743711,0.533658228451177,0.340668166827485,5.30305963404267,0.956962813178505,0.800287815824054,0.488367761369713,0.372712628011187,"ns",1.78358721062496,2.36039063582583,0.907857631113484,"ns"
"168","P11142",71.5,71.1,58.2,64,65,53.8,54.2,49.2,61.6,48.4,61.1,73.2,63.5,70.8,75.9,59.1,"P11142","m3","P11142-K423","P11142-K423-m3","P11142-K423-m3-399",468520.425,14943.4005976719,460741.9,10590.9784282032,0.983397682182159,-0.00727081965444458,0.431667733381613,0.364850413095034,"ns",0.9720623117879,1.10554311256948,1.02599324622128,0.991424975890109,1.02375591161719,0.0589114294910583,0.532498522231822,0.273681593123883,"ns","HSPA8",0.000136496385947963,0.000102586537255022,0.000130610199737412,0.000161920895006687,0.000156613606414893,0.000145153259180637,0.000124449679028882,0.000139112864223019,0.871548705585409,0.706746357843449,1.04950210202712,1.16395342667306,0.909090909090909,0.756680731364276,0.93127147766323,0.76875,1.03084415584416,1.46280991735537,1.24222585924714,0.807377049180328,1.13392857142857,1.93319303204399,1.33390304443143,1.05024656803945,0.947937648032259,0.200820536738781,0.572464705834843,"ns",1.36281780398586,0.398436537156668,0.124491721723676,"ns"
"169","Q4KMP7",17,26.4,13.9,20.3,25.2,19,19.3,10.2,28.9,21.8,16.2,26.3,25.6,21.2,21.5,14.8,"Q4KMP7","m3","Q4KMP7-K784","Q4KMP7-K784-m3","Q4KMP7-K784-m3-400",1870.175,107.091499040151,2509.7,261.319255573204,1.3419599770075,0.127739563505113,0.0107087157726199,1.97026260818831,"Up with DZNep",1.05044459015739,1.13711165961419,1.01149307260805,0.892812787310088,1.02296552742243,0.101416289555062,0.809990465784774,0.0915200930737347,"ns","TBC1D10B",0.0102066042733533,0.00835889570552147,0.00717321997874602,0.0112349950873596,0.00909577314071696,0.0132383913348711,0.0073759617935792,0.0117137911136757,1.1221260815822,0.631413250604202,0.972513169060926,0.959125442679513,1.48235294117647,0.71969696969697,1.38848920863309,0.502463054187192,0.885813148788927,0.972477064220184,1.32716049382716,0.562737642585551,0.597572362278245,1.35123128923226,0.95583061472526,1.11995824945948,0.92129448598171,0.206896910881135,0.514981569851761,"ns",1.00614812892381,0.317017949223668,0.777334174771624,"ns"
"170","P08238",2376.9,1821,1811.5,1737.1,1021.5,1185.4,1388.3,1410,1543.7,2173.3,2047.3,1271.7,1216.5,1021.4,1406.5,1444.2,"P08238","m3","P08238-K411","P08238-K411-m3","P08238-K411-m3-402",626607.425,27465.7418406245,548463.975,61157.4788205757,0.875291216027324,-0.0578474298667998,0.077586733253189,1.11021253347772,"ns",1.33986550133866,0.769115697563522,1.18928811815424,1.2166259753553,1.12872382310293,0.248524736829039,0.326997995879032,0.485454909056364,"ns","HSP90AB1",0.00310151624101938,0.00343260451493395,0.00370398446544609,0.00249221928629283,0.00361903770047907,0.00293601329057922,0.00284202736410316,0.00293415671920368,0.857000257446562,1.16913793474578,1.30328951516444,0.849381789998323,0.429761453994699,0.650961010433827,0.766381451835495,0.811697657014565,0.788041717950379,0.469976533382414,0.68700239339618,1.13564519933947,1.8336724027374,0.721973399096825,0.896423565250436,1.39909877714368,1.04470237433878,0.227840392561045,0.764992755214451,"ns",1.21279203605709,0.503717703749318,0.545873861442389,"ns"
"171","O00244",31.3,31.3,32.1,25.7,34.2,33.5,41.3,53.3,32.6,35.7,33,29.1,46.2,39.8,40.4,38.8,"O00244","m3","O00244-K56","O00244-K56-m3","O00244-K56-m3-403",22520.35,2404.45266051687,22432.2,1516.37682871596,0.996085762432644,-0.00170326745203473,0.952922817862348,0.0209422736889735,"ns",1.22508560528873,1.22589500537053,0.779434806500944,0.8833390431656,1.02843861508145,0.231456149397198,0.970155338877331,0.013158722005949,"ns","ATOX1",0.00143498547407342,0.00159786593143947,0.00136495055156411,0.00142008022721284,0.00121224326972606,0.00137319849957225,0.00154706996515478,0.00124040136878532,1.18374381603924,1.16360885329922,0.882281074746061,1.1448554177294,1.0926517571885,1.0702875399361,1.28660436137072,2.07392996108949,1.41717791411043,1.11484593837535,1.22424242424242,1.33333333333333,1.29700785706598,1.04163217525816,0.951529826106097,0.642901813633521,1.09362229045348,0.141786166626633,0.27628869413559,"ns",0.98326791801594,0.269997239102612,0.684243644315027,"ns"
"172","P68104",719.8,708.6,695.3,716,670.3,660,702.6,673.9,646.5,692.1,696.1,738.1,643.6,717.3,723.8,699.1,"P68104","m3","P68104-K408","P68104-K408-m3","P68104-K408-m3-404",558006.675,8507.96398181337,665816.525,34191.9189573964,1.19320530529496,0.0767151756782948,0.00620430700243779,2.20730672050287,"Up with DZNep",1.00316446621772,0.94461266037644,0.958622231388619,1.05938200269969,0.991445340170617,0.0517151956962857,0.881340976581177,0.0548560375604069,"ns","EEF1A1",0.00101142622205006,0.000970556967318692,0.0010409530769577,0.00114922323501748,0.00127854773460987,0.00125027966317614,0.00125405181562462,0.00130693137259555,0.79107427487538,0.776271898123291,0.830071823179985,0.879329442321928,0.93123089747152,0.931414055884843,1.01049906515173,0.941201117318436,0.995514307811292,1.03641092327698,1.03979313317052,0.947161631215283,1.06903058147481,1.11272845490011,1.02898970323579,1.00633288017531,0.819186859625146,0.0460710466817207,0.00601607066864471,"Norm.Down with DZNep",1.0542704049465,0.0468057210737454,0.127907013316526,"ns"
"173","P54920",226.5,143.9,163.9,181.8,169,167.2,141.7,166.3,166.1,130.8,149.7,201.8,179.5,203.1,175.3,135.8,"P54920","m3","P54920-K6","P54920-K6-m3","P54920-K6-m3-405",9488.75,3241.42555315816,6302.55,813.19733767395,0.66421288367804,-0.177692704684618,0.142274812317672,0.84687197862038,"ns",1.97810648098455,1.37192027467714,0.89591963330486,1.0264958066499,1.31811054890411,0.483657745403028,0.24952167019272,0.602891731257267,"ns","NAPA",0.0256659867729773,0.0179151086822534,0.024578859225692,0.0377414950719108,0.0164934790682095,0.0139565107753186,0.0234367180015157,0.0262777520814061,1.55612934462369,1.28363807907743,1.04873298488732,1.43625280256055,0.746136865342163,1.16191799861015,0.864551555826723,0.914741474147415,1.08067429259482,1.55275229357798,1.17100868403474,0.672943508424182,1.44835933297472,1.3363699464466,1.35446946586657,0.735665242522648,1.33118830278725,0.218844733239406,0.253938813160786,"ns",1.21871599695263,0.325753254927932,0.37664851224877,"ns"
"174","P10809",599.6,623.4,591.6,569.1,807.5,697.3,729,601.6,623,490.2,567,570.9,670.5,719.4,752.2,572.8,"P10809","m3","P10809-K405","P10809-K405-m3","P10809-K405-m3-406",354739.2,11933.4102340166,323029.7,14014.4566133214,0.910611795933463,-0.0406667282035031,0.0142662155099511,1.84569121967636,"Down with DZNep",0.931700403416373,0.996467628380126,1.12918823387349,1.09553890039885,1.03822379151721,0.0906464944196514,0.443450187369512,0.353155157265261,"ns","HSPD1",0.00184670674089459,0.00159294399251817,0.0017070138096514,0.00181312692460136,0.00171541210229532,0.00177042923111003,0.00158982170133496,0.00164868305248844,1.07653824898611,0.899750164833995,1.07371399460584,1.09974256232253,1.34673115410274,1.11854347128649,1.23225152129817,1.05710771393428,1.07624398073836,1.46756425948592,1.32663139329806,1.00332807847259,0.799152806007086,1.31203149198842,1.07659140229785,0.949125680616272,1.03743624268712,0.0925285103485568,0.43363039995787,"ns",1.03422534522741,0.217157538500136,0.822235014640893,"ns"
"175","P08238",2728.9,1992.6,1796.6,1726.2,1221.2,1157.4,1455.3,1491.3,1685.9,2197,2262.9,1294.7,1130.6,1386.3,1304.1,1595,"P08238","m3","P08238-K641","P08238-K641-m3","P08238-K641-m3-407",626607.425,27465.7418406245,548463.975,61157.4788205757,0.875291216027324,-0.0578474298667998,0.077586733253189,1.11021253347772,"ns",1.33986550133866,0.769115697563522,1.18928811815424,1.2166259753553,1.12872382310293,0.248524736829039,0.326997995879032,0.485454909056364,"ns","HSP90AB1",0.00338721657753097,0.00347003732540832,0.00409404896539734,0.00253729363054441,0.00415498842224634,0.00321268538320052,0.00281865104187013,0.00291574539674711,0.815216851001409,1.08010493139276,1.45248521529682,0.870204110885365,0.447506321228334,0.580849141824752,0.810030056773906,0.863920750782065,0.670621033275995,0.630996813837051,0.576295903486676,1.23194562446899,1.49857331944552,1.08633510562615,0.711450024190313,1.42599378861287,1.05450277714409,0.288830540983733,0.834176465622259,"ns",1.18058805946871,0.360699650176438,0.597910199431989,"ns"
